id,component_id,quantity,order_date,unit_price_usd,total_cost_usd,shipping_status
1628,10,50,2025-03-01 00:00:00,180.00,9000.00,Shipped
1629,5,250,2025-07-27 00:00:00,2800.00,700000.00,Delivered
1630,1,50,2026-03-13 00:00:00,8500.00,425000.00,Delivered
1631,1,500,2025-11-17 00:00:00,8500.00,4250000.00,Pending
1632,13,250,2025-09-19 00:00:00,2200.00,550000.00,Shipped
1633,2,500,2025-09-29 00:00:00,6800.00,3400000.00,Delivered
1634,8,50,2025-03-17 00:00:00,450.00,22500.00,Pending
1635,12,250,2025-12-25 00:00:00,1500.00,375000.00,Delivered
1636,9,100,2025-07-05 00:00:00,250.00,25000.00,Pending
1637,5,250,2025-03-06 00:00:00,2800.00,700000.00,Delivered
1638,12,1000,2025-07-06 00:00:00,1500.00,1500000.00,Delivered
1639,10,1000,2026-01-03 00:00:00,180.00,180000.00,Shipped
1640,2,100,2025-11-08 00:00:00,6800.00,680000.00,Delivered
1641,3,100,2025-03-17 00:00:00,4900.00,490000.00,Shipped
1642,13,250,2025-08-05 00:00:00,2200.00,550000.00,Shipped
1643,4,500,2025-01-02 00:00:00,2400.00,1200000.00,Shipped
1644,14,100,2025-02-16 00:00:00,380.00,38000.00,Delivered
1645,6,250,2025-07-15 00:00:00,3900.00,975000.00,Shipped
1646,10,100,2025-03-21 00:00:00,180.00,18000.00,Delivered
1647,6,250,2026-03-10 00:00:00,3900.00,975000.00,Delivered
1648,6,250,2025-12-18 00:00:00,3900.00,975000.00,Delivered
1649,10,100,2026-01-20 00:00:00,180.00,18000.00,Pending
1650,14,500,2025-10-16 00:00:00,380.00,190000.00,Delivered
1651,7,500,2025-05-11 00:00:00,1200.00,600000.00,Shipped
1652,2,100,2026-01-20 00:00:00,6800.00,680000.00,Shipped
1653,5,50,2025-04-10 00:00:00,2800.00,140000.00,Delivered
1654,14,100,2025-09-12 00:00:00,380.00,38000.00,Delivered
1655,13,100,2026-02-15 00:00:00,2200.00,220000.00,Delivered
1656,12,250,2025-08-01 00:00:00,1500.00,375000.00,Delivered
1657,1,250,2025-09-15 00:00:00,8500.00,2125000.00,Shipped
1658,5,500,2025-05-02 00:00:00,2800.00,1400000.00,Shipped
1659,13,250,2025-09-29 00:00:00,2200.00,550000.00,Shipped
1660,6,500,2025-01-30 00:00:00,3900.00,1950000.00,Delivered
1661,10,1000,2025-04-12 00:00:00,180.00,180000.00,Delivered
1662,8,500,2025-05-15 00:00:00,450.00,225000.00,Delivered
1663,13,100,2026-03-21 00:00:00,2200.00,220000.00,Pending
1664,14,50,2025-06-17 00:00:00,380.00,19000.00,Pending
1665,10,250,2025-10-27 00:00:00,180.00,45000.00,Delivered
1666,2,1000,2026-01-06 00:00:00,6800.00,6800000.00,Pending
1667,3,1000,2025-07-09 00:00:00,4900.00,4900000.00,Delivered
1668,7,500,2025-08-14 00:00:00,1200.00,600000.00,Delivered
1669,8,250,2026-02-04 00:00:00,450.00,112500.00,Delivered
1670,3,250,2025-08-23 00:00:00,4900.00,1225000.00,Pending
1671,6,100,2026-01-05 00:00:00,3900.00,390000.00,Delivered
1672,7,1000,2025-01-10 00:00:00,1200.00,1200000.00,Pending
1673,14,250,2025-03-12 00:00:00,380.00,95000.00,Pending
1674,7,250,2025-05-05 00:00:00,1200.00,300000.00,Pending
1675,4,500,2026-03-03 00:00:00,2400.00,1200000.00,Delivered
1676,7,250,2025-09-05 00:00:00,1200.00,300000.00,Delivered
1677,14,100,2025-10-27 00:00:00,380.00,38000.00,Delivered
1678,1,1000,2025-05-09 00:00:00,8500.00,8500000.00,Delivered
1679,2,100,2025-12-20 00:00:00,6800.00,680000.00,Pending
1680,10,50,2025-10-09 00:00:00,180.00,9000.00,Delivered
1681,6,50,2025-10-14 00:00:00,3900.00,195000.00,Pending
1682,11,100,2025-10-21 00:00:00,800.00,80000.00,Delivered
1683,11,50,2025-11-25 00:00:00,800.00,40000.00,Shipped
1684,7,50,2025-07-03 00:00:00,1200.00,60000.00,Delivered
1685,5,250,2025-10-09 00:00:00,2800.00,700000.00,Shipped
1686,2,50,2025-06-19 00:00:00,6800.00,340000.00,Shipped
1687,6,1000,2025-02-08 00:00:00,3900.00,3900000.00,Shipped
1688,3,250,2025-08-18 00:00:00,4900.00,1225000.00,Shipped
1689,5,500,2025-12-24 00:00:00,2800.00,1400000.00,Delivered
1690,11,1000,2025-03-25 00:00:00,800.00,800000.00,Delivered
1691,14,100,2026-02-14 00:00:00,380.00,38000.00,Shipped
1692,5,100,2025-08-12 00:00:00,2800.00,280000.00,Shipped
1693,6,50,2026-01-09 00:00:00,3900.00,195000.00,Delivered
1694,2,250,2025-03-25 00:00:00,6800.00,1700000.00,Shipped
1695,12,500,2025-06-19 00:00:00,1500.00,750000.00,Shipped
1696,8,100,2025-06-15 00:00:00,450.00,45000.00,Shipped
1697,5,50,2025-02-01 00:00:00,2800.00,140000.00,Delivered
1698,3,100,2025-01-28 00:00:00,4900.00,490000.00,Delivered
1699,8,1000,2026-01-17 00:00:00,450.00,450000.00,Delivered
1700,6,250,2025-02-17 00:00:00,3900.00,975000.00,Delivered
1701,3,1000,2025-06-25 00:00:00,4900.00,4900000.00,Delivered
1702,11,50,2025-04-01 00:00:00,800.00,40000.00,Delivered
1703,9,500,2025-11-03 00:00:00,250.00,125000.00,Delivered
1704,12,100,2025-09-27 00:00:00,1500.00,150000.00,Pending
1705,9,500,2025-01-31 00:00:00,250.00,125000.00,Delivered
1706,4,100,2025-01-07 00:00:00,2400.00,240000.00,Delivered
1707,2,100,2026-02-02 00:00:00,6800.00,680000.00,Delivered
1708,5,1000,2025-06-25 00:00:00,2800.00,2800000.00,Shipped
1709,13,500,2025-11-25 00:00:00,2200.00,1100000.00,Delivered
1710,13,50,2025-03-14 00:00:00,2200.00,110000.00,Shipped
1711,7,100,2025-06-11 00:00:00,1200.00,120000.00,Pending
1712,4,1000,2025-08-09 00:00:00,2400.00,2400000.00,Delivered
1713,1,100,2025-03-15 00:00:00,8500.00,850000.00,Delivered
1714,1,1000,2025-02-04 00:00:00,8500.00,8500000.00,Delivered
1715,9,50,2025-08-18 00:00:00,250.00,12500.00,Pending
1716,3,500,2026-01-29 00:00:00,4900.00,2450000.00,Delivered
1717,10,50,2025-10-20 00:00:00,180.00,9000.00,Pending
1718,3,500,2025-10-17 00:00:00,4900.00,2450000.00,Delivered
1719,9,1000,2025-02-24 00:00:00,250.00,250000.00,Delivered
1720,4,500,2025-04-21 00:00:00,2400.00,1200000.00,Delivered
1721,8,100,2025-11-17 00:00:00,450.00,45000.00,Pending
1722,8,100,2025-12-05 00:00:00,450.00,45000.00,Shipped
1723,11,500,2025-11-02 00:00:00,800.00,400000.00,Shipped
1724,3,1000,2025-12-07 00:00:00,4900.00,4900000.00,Pending
1725,2,50,2025-12-26 00:00:00,6800.00,340000.00,Delivered
1726,9,1000,2025-06-03 00:00:00,250.00,250000.00,Pending
1727,6,100,2025-08-13 00:00:00,3900.00,390000.00,Delivered
1728,7,250,2026-02-24 00:00:00,1200.00,300000.00,Pending
1729,9,50,2026-03-25 00:00:00,250.00,12500.00,Pending
1730,14,50,2025-07-12 00:00:00,380.00,19000.00,Shipped
1731,2,500,2025-05-10 00:00:00,6800.00,3400000.00,Shipped
1732,3,250,2025-07-02 00:00:00,4900.00,1225000.00,Delivered
1733,4,1000,2025-04-13 00:00:00,2400.00,2400000.00,Delivered
1734,8,100,2025-04-17 00:00:00,450.00,45000.00,Pending
1735,6,1000,2025-04-06 00:00:00,3900.00,3900000.00,Delivered
1736,3,1000,2025-09-13 00:00:00,4900.00,4900000.00,Delivered
1737,4,250,2025-10-25 00:00:00,2400.00,600000.00,Shipped
1738,8,250,2025-03-11 00:00:00,450.00,112500.00,Pending
1739,13,250,2025-12-23 00:00:00,2200.00,550000.00,Pending
1740,1,500,2025-04-23 00:00:00,8500.00,4250000.00,Delivered
1741,5,1000,2025-08-23 00:00:00,2800.00,2800000.00,Delivered
1742,10,250,2025-04-12 00:00:00,180.00,45000.00,Delivered
1743,6,250,2025-01-08 00:00:00,3900.00,975000.00,Shipped
1744,8,100,2025-09-14 00:00:00,450.00,45000.00,Delivered
1745,5,500,2025-02-18 00:00:00,2800.00,1400000.00,Delivered
1746,4,250,2025-12-22 00:00:00,2400.00,600000.00,Pending
1747,5,500,2026-03-18 00:00:00,2800.00,1400000.00,Pending
1748,10,100,2025-01-25 00:00:00,180.00,18000.00,Delivered
1749,10,1000,2026-02-06 00:00:00,180.00,180000.00,Shipped
1750,13,100,2025-04-28 00:00:00,2200.00,220000.00,Pending
1751,8,500,2025-05-09 00:00:00,450.00,225000.00,Delivered
1752,7,100,2025-05-11 00:00:00,1200.00,120000.00,Delivered
1753,8,100,2025-09-15 00:00:00,450.00,45000.00,Delivered
1754,14,500,2025-11-27 00:00:00,380.00,190000.00,Pending
1755,14,250,2025-11-12 00:00:00,380.00,95000.00,Pending
1756,8,1000,2025-05-28 00:00:00,450.00,450000.00,Delivered
1757,7,100,2026-01-01 00:00:00,1200.00,120000.00,Shipped
1758,4,100,2025-08-31 00:00:00,2400.00,240000.00,Delivered
1759,11,500,2025-10-09 00:00:00,800.00,400000.00,Delivered
1760,1,250,2026-01-19 00:00:00,8500.00,2125000.00,Delivered
1761,3,250,2025-04-01 00:00:00,4900.00,1225000.00,Pending
1762,6,500,2025-08-15 00:00:00,3900.00,1950000.00,Shipped
1763,12,50,2025-11-20 00:00:00,1500.00,75000.00,Shipped
1764,1,1000,2026-03-03 00:00:00,8500.00,8500000.00,Pending
1765,10,250,2025-08-11 00:00:00,180.00,45000.00,Shipped
1766,12,500,2025-03-19 00:00:00,1500.00,750000.00,Shipped
1767,14,50,2025-04-13 00:00:00,380.00,19000.00,Pending
1768,13,250,2025-07-22 00:00:00,2200.00,550000.00,Pending
1769,4,250,2025-11-18 00:00:00,2400.00,600000.00,Pending
1770,3,250,2025-08-17 00:00:00,4900.00,1225000.00,Pending
1771,8,100,2025-07-25 00:00:00,450.00,45000.00,Pending
1772,3,100,2025-03-27 00:00:00,4900.00,490000.00,Shipped
1773,12,50,2025-10-19 00:00:00,1500.00,75000.00,Delivered
1774,7,250,2025-10-02 00:00:00,1200.00,300000.00,Delivered
1775,10,1000,2025-10-08 00:00:00,180.00,180000.00,Delivered
1776,4,250,2025-11-05 00:00:00,2400.00,600000.00,Delivered
1777,13,50,2026-03-09 00:00:00,2200.00,110000.00,Delivered
1778,13,50,2025-02-22 00:00:00,2200.00,110000.00,Delivered
1779,2,100,2025-11-01 00:00:00,6800.00,680000.00,Delivered
1780,10,500,2026-01-09 00:00:00,180.00,90000.00,Delivered
1781,7,250,2025-01-25 00:00:00,1200.00,300000.00,Pending
1782,6,50,2025-04-26 00:00:00,3900.00,195000.00,Pending
1783,3,500,2025-10-18 00:00:00,4900.00,2450000.00,Shipped
1784,6,50,2025-01-26 00:00:00,3900.00,195000.00,Pending
1785,3,1000,2025-07-04 00:00:00,4900.00,4900000.00,Delivered
1786,9,500,2025-03-22 00:00:00,250.00,125000.00,Pending
1787,5,1000,2025-06-28 00:00:00,2800.00,2800000.00,Delivered
1788,12,100,2025-03-19 00:00:00,1500.00,150000.00,Delivered
1789,5,1000,2025-03-09 00:00:00,2800.00,2800000.00,Delivered
1790,1,1000,2025-04-06 00:00:00,8500.00,8500000.00,Delivered
1791,10,50,2026-03-27 00:00:00,180.00,9000.00,Pending
1792,11,250,2025-12-04 00:00:00,800.00,200000.00,Pending
1793,2,1000,2025-07-24 00:00:00,6800.00,6800000.00,Pending
1794,14,250,2025-11-18 00:00:00,380.00,95000.00,Shipped
1795,14,1000,2025-03-25 00:00:00,380.00,380000.00,Pending
1796,5,1000,2025-12-24 00:00:00,2800.00,2800000.00,Delivered
1797,14,250,2025-06-05 00:00:00,380.00,95000.00,Delivered
1798,2,500,2025-04-08 00:00:00,6800.00,3400000.00,Pending
1799,14,500,2026-03-23 00:00:00,380.00,190000.00,Delivered
1800,1,50,2025-05-26 00:00:00,8500.00,425000.00,Pending
1801,7,50,2025-10-16 00:00:00,1200.00,60000.00,Shipped
1802,8,100,2026-02-01 00:00:00,450.00,45000.00,Shipped
1803,13,250,2025-08-05 00:00:00,2200.00,550000.00,Pending
1804,5,1000,2025-03-04 00:00:00,2800.00,2800000.00,Shipped
1805,5,100,2025-10-09 00:00:00,2800.00,280000.00,Pending
1806,12,50,2025-10-24 00:00:00,1500.00,75000.00,Pending
1807,2,500,2025-07-08 00:00:00,6800.00,3400000.00,Pending
1808,14,1000,2025-10-11 00:00:00,380.00,380000.00,Shipped
1809,3,1000,2026-03-24 00:00:00,4900.00,4900000.00,Delivered
1810,10,500,2025-09-09 00:00:00,180.00,90000.00,Delivered
1811,13,100,2026-02-21 00:00:00,2200.00,220000.00,Delivered
1812,3,500,2025-05-12 00:00:00,4900.00,2450000.00,Delivered
1813,2,500,2026-02-03 00:00:00,6800.00,3400000.00,Pending
1814,13,500,2025-04-10 00:00:00,2200.00,1100000.00,Delivered
1815,2,100,2026-01-06 00:00:00,6800.00,680000.00,Delivered
1816,13,100,2025-02-26 00:00:00,2200.00,220000.00,Delivered
1817,5,500,2025-09-05 00:00:00,2800.00,1400000.00,Delivered
1818,5,100,2025-06-28 00:00:00,2800.00,280000.00,Pending
1819,6,500,2025-02-13 00:00:00,3900.00,1950000.00,Delivered
1820,9,100,2025-04-19 00:00:00,250.00,25000.00,Shipped
1821,13,1000,2025-07-02 00:00:00,2200.00,2200000.00,Delivered
1822,7,250,2025-12-29 00:00:00,1200.00,300000.00,Shipped
1823,12,100,2025-07-30 00:00:00,1500.00,150000.00,Delivered
1824,8,500,2025-03-10 00:00:00,450.00,225000.00,Pending
1825,7,500,2025-10-16 00:00:00,1200.00,600000.00,Shipped
1826,14,100,2025-09-21 00:00:00,380.00,38000.00,Shipped
1827,9,1000,2025-04-06 00:00:00,250.00,250000.00,Delivered
1828,14,50,2025-05-07 00:00:00,380.00,19000.00,Delivered
1829,13,1000,2026-02-02 00:00:00,2200.00,2200000.00,Shipped
1830,7,1000,2025-09-27 00:00:00,1200.00,1200000.00,Shipped
1831,7,100,2026-03-13 00:00:00,1200.00,120000.00,Delivered
1832,1,250,2025-09-24 00:00:00,8500.00,2125000.00,Shipped
1833,2,500,2025-09-18 00:00:00,6800.00,3400000.00,Shipped
1834,2,250,2025-07-27 00:00:00,6800.00,1700000.00,Delivered
1835,13,1000,2026-03-04 00:00:00,2200.00,2200000.00,Delivered
1836,9,100,2025-12-28 00:00:00,250.00,25000.00,Delivered
1837,1,1000,2025-10-06 00:00:00,8500.00,8500000.00,Delivered
1838,14,50,2025-03-23 00:00:00,380.00,19000.00,Shipped
1839,6,500,2025-12-16 00:00:00,3900.00,1950000.00,Shipped
1840,11,1000,2025-05-04 00:00:00,800.00,800000.00,Delivered
1841,14,500,2026-01-28 00:00:00,380.00,190000.00,Delivered
1842,4,250,2025-01-22 00:00:00,2400.00,600000.00,Delivered
1843,8,50,2025-12-23 00:00:00,450.00,22500.00,Delivered
1844,7,50,2025-10-09 00:00:00,1200.00,60000.00,Pending
1845,7,250,2025-04-25 00:00:00,1200.00,300000.00,Delivered
1846,7,1000,2025-03-22 00:00:00,1200.00,1200000.00,Pending
1847,8,100,2025-10-28 00:00:00,450.00,45000.00,Delivered
1848,4,250,2025-09-05 00:00:00,2400.00,600000.00,Delivered
1849,9,500,2025-06-21 00:00:00,250.00,125000.00,Delivered
1850,13,1000,2025-05-13 00:00:00,2200.00,2200000.00,Pending
1851,13,250,2025-02-01 00:00:00,2200.00,550000.00,Shipped
1852,4,500,2025-04-03 00:00:00,2400.00,1200000.00,Delivered
1853,6,50,2025-05-14 00:00:00,3900.00,195000.00,Delivered
1854,14,1000,2025-10-25 00:00:00,380.00,380000.00,Shipped
1855,1,1000,2025-02-26 00:00:00,8500.00,8500000.00,Delivered
1856,14,50,2025-02-14 00:00:00,380.00,19000.00,Delivered
1857,12,1000,2025-03-20 00:00:00,1500.00,1500000.00,Shipped
1858,8,50,2025-12-05 00:00:00,450.00,22500.00,Delivered
1859,8,250,2025-05-09 00:00:00,450.00,112500.00,Shipped
1860,7,100,2026-02-03 00:00:00,1200.00,120000.00,Delivered
1861,5,250,2025-02-26 00:00:00,2800.00,700000.00,Shipped
1862,10,500,2025-10-02 00:00:00,180.00,90000.00,Delivered
1863,9,100,2025-01-20 00:00:00,250.00,25000.00,Delivered
1864,8,100,2025-12-17 00:00:00,450.00,45000.00,Delivered
1865,2,250,2025-11-01 00:00:00,6800.00,1700000.00,Shipped
1866,13,100,2025-05-12 00:00:00,2200.00,220000.00,Shipped
1867,7,250,2025-01-04 00:00:00,1200.00,300000.00,Shipped
1868,10,500,2025-08-07 00:00:00,180.00,90000.00,Delivered
1869,14,1000,2025-11-15 00:00:00,380.00,380000.00,Delivered
1870,6,100,2025-10-19 00:00:00,3900.00,390000.00,Pending
1871,12,1000,2026-03-11 00:00:00,1500.00,1500000.00,Delivered
1872,14,50,2026-02-08 00:00:00,380.00,19000.00,Shipped
1873,11,1000,2026-02-17 00:00:00,800.00,800000.00,Delivered
1874,7,50,2025-01-03 00:00:00,1200.00,60000.00,Delivered
1875,5,500,2025-01-26 00:00:00,2800.00,1400000.00,Delivered
1876,10,500,2025-09-06 00:00:00,180.00,90000.00,Pending
1877,4,50,2025-02-25 00:00:00,2400.00,120000.00,Delivered
1878,14,500,2025-06-22 00:00:00,380.00,190000.00,Delivered
1879,2,250,2025-03-02 00:00:00,6800.00,1700000.00,Pending
1880,3,500,2025-08-03 00:00:00,4900.00,2450000.00,Delivered
1881,6,1000,2025-03-21 00:00:00,3900.00,3900000.00,Pending
1882,4,500,2025-07-29 00:00:00,2400.00,1200000.00,Delivered
1883,3,100,2025-05-28 00:00:00,4900.00,490000.00,Shipped
1884,3,100,2025-03-14 00:00:00,4900.00,490000.00,Pending
1885,3,250,2025-06-01 00:00:00,4900.00,1225000.00,Delivered
1886,14,50,2025-05-31 00:00:00,380.00,19000.00,Delivered
1887,8,100,2025-03-12 00:00:00,450.00,45000.00,Delivered
1888,14,500,2025-10-02 00:00:00,380.00,190000.00,Delivered
1889,10,1000,2025-11-28 00:00:00,180.00,180000.00,Pending
1890,10,500,2025-11-17 00:00:00,180.00,90000.00,Delivered
1891,12,250,2026-03-06 00:00:00,1500.00,375000.00,Delivered
1892,14,100,2025-10-10 00:00:00,380.00,38000.00,Pending
1893,8,250,2026-01-04 00:00:00,450.00,112500.00,Shipped
1894,12,500,2025-05-02 00:00:00,1500.00,750000.00,Shipped
1895,7,500,2025-03-10 00:00:00,1200.00,600000.00,Pending
1896,5,250,2025-01-08 00:00:00,2800.00,700000.00,Delivered
1897,2,500,2025-01-14 00:00:00,6800.00,3400000.00,Shipped
1898,12,250,2025-06-13 00:00:00,1500.00,375000.00,Delivered
1899,12,1000,2025-10-08 00:00:00,1500.00,1500000.00,Pending
1900,12,250,2025-06-05 00:00:00,1500.00,375000.00,Delivered
1901,1,500,2025-09-06 00:00:00,8500.00,4250000.00,Shipped
1902,3,500,2026-01-05 00:00:00,4900.00,2450000.00,Pending
1903,8,50,2025-08-17 00:00:00,450.00,22500.00,Shipped
1904,1,50,2026-01-24 00:00:00,8500.00,425000.00,Pending
1905,6,500,2025-03-16 00:00:00,3900.00,1950000.00,Shipped
1906,10,100,2025-06-10 00:00:00,180.00,18000.00,Pending
1907,13,50,2025-02-26 00:00:00,2200.00,110000.00,Delivered
1908,2,250,2025-02-26 00:00:00,6800.00,1700000.00,Delivered
1909,4,250,2026-03-19 00:00:00,2400.00,600000.00,Pending
1910,9,50,2025-12-20 00:00:00,250.00,12500.00,Shipped
1911,2,500,2025-06-24 00:00:00,6800.00,3400000.00,Shipped
1912,8,1000,2026-02-13 00:00:00,450.00,450000.00,Shipped
1913,4,500,2025-02-04 00:00:00,2400.00,1200000.00,Shipped
1914,4,1000,2025-08-21 00:00:00,2400.00,2400000.00,Delivered
1915,12,1000,2025-01-29 00:00:00,1500.00,1500000.00,Delivered
1916,10,50,2025-03-22 00:00:00,180.00,9000.00,Delivered
1917,3,1000,2025-05-18 00:00:00,4900.00,4900000.00,Pending
1918,9,50,2025-05-21 00:00:00,250.00,12500.00,Shipped
1919,11,500,2025-08-06 00:00:00,800.00,400000.00,Pending
1920,12,500,2025-07-20 00:00:00,1500.00,750000.00,Delivered
1921,6,1000,2025-10-15 00:00:00,3900.00,3900000.00,Pending
1922,1,500,2025-08-04 00:00:00,8500.00,4250000.00,Shipped
1923,4,250,2025-02-07 00:00:00,2400.00,600000.00,Shipped
1924,12,1000,2025-12-22 00:00:00,1500.00,1500000.00,Pending
1925,9,250,2025-11-04 00:00:00,250.00,62500.00,Delivered
1926,9,250,2025-03-18 00:00:00,250.00,62500.00,Pending
1927,13,250,2025-12-06 00:00:00,2200.00,550000.00,Pending
1928,6,100,2025-06-14 00:00:00,3900.00,390000.00,Delivered
1929,10,50,2026-03-09 00:00:00,180.00,9000.00,Pending
1930,4,500,2025-03-23 00:00:00,2400.00,1200000.00,Shipped
1931,11,500,2026-03-21 00:00:00,800.00,400000.00,Delivered
1932,7,50,2025-08-16 00:00:00,1200.00,60000.00,Delivered
1933,5,100,2025-11-10 00:00:00,2800.00,280000.00,Pending
1934,3,100,2025-04-22 00:00:00,4900.00,490000.00,Delivered
1935,9,500,2025-11-10 00:00:00,250.00,125000.00,Delivered
1936,14,100,2025-11-11 00:00:00,380.00,38000.00,Delivered
1937,9,1000,2025-06-12 00:00:00,250.00,250000.00,Shipped
1938,3,250,2025-01-29 00:00:00,4900.00,1225000.00,Shipped
1939,9,1000,2026-02-28 00:00:00,250.00,250000.00,Shipped
1940,5,50,2025-08-09 00:00:00,2800.00,140000.00,Pending
1941,14,100,2025-09-14 00:00:00,380.00,38000.00,Shipped
1942,7,50,2025-07-12 00:00:00,1200.00,60000.00,Delivered
1943,2,250,2026-02-14 00:00:00,6800.00,1700000.00,Shipped
1944,13,100,2025-02-11 00:00:00,2200.00,220000.00,Shipped
1945,14,1000,2025-07-01 00:00:00,380.00,380000.00,Shipped
1946,2,250,2025-05-23 00:00:00,6800.00,1700000.00,Delivered
1947,4,50,2025-07-14 00:00:00,2400.00,120000.00,Pending
1948,8,50,2025-07-04 00:00:00,450.00,22500.00,Delivered
1949,8,500,2025-01-20 00:00:00,450.00,225000.00,Shipped
1950,6,1000,2025-02-19 00:00:00,3900.00,3900000.00,Delivered
1951,4,1000,2025-07-01 00:00:00,2400.00,2400000.00,Delivered
1952,14,500,2025-03-15 00:00:00,380.00,190000.00,Delivered
1953,10,500,2025-08-10 00:00:00,180.00,90000.00,Shipped
1954,13,500,2026-01-29 00:00:00,2200.00,1100000.00,Delivered
1955,13,100,2025-02-10 00:00:00,2200.00,220000.00,Pending
1956,9,50,2026-03-07 00:00:00,250.00,12500.00,Delivered
1957,8,100,2025-07-19 00:00:00,450.00,45000.00,Delivered
1958,3,50,2025-08-20 00:00:00,4900.00,245000.00,Pending
1959,9,250,2025-08-21 00:00:00,250.00,62500.00,Delivered
1960,9,50,2025-10-25 00:00:00,250.00,12500.00,Pending
1961,5,1000,2025-07-06 00:00:00,2800.00,2800000.00,Pending
1962,14,1000,2025-07-24 00:00:00,380.00,380000.00,Delivered
1963,2,1000,2026-02-03 00:00:00,6800.00,6800000.00,Shipped
1964,2,250,2025-04-16 00:00:00,6800.00,1700000.00,Delivered
1965,1,1000,2025-04-07 00:00:00,8500.00,8500000.00,Delivered
1966,12,1000,2026-03-07 00:00:00,1500.00,1500000.00,Shipped
1967,12,250,2025-03-13 00:00:00,1500.00,375000.00,Pending
1968,4,250,2025-06-01 00:00:00,2400.00,600000.00,Pending
1969,7,50,2025-11-20 00:00:00,1200.00,60000.00,Shipped
1970,8,250,2026-02-06 00:00:00,450.00,112500.00,Shipped
1971,10,1000,2025-06-15 00:00:00,180.00,180000.00,Delivered
1972,6,500,2025-07-02 00:00:00,3900.00,1950000.00,Pending
1973,3,500,2025-07-31 00:00:00,4900.00,2450000.00,Delivered
1974,13,250,2025-03-18 00:00:00,2200.00,550000.00,Pending
1975,12,250,2026-01-04 00:00:00,1500.00,375000.00,Delivered
1976,9,500,2025-09-30 00:00:00,250.00,125000.00,Delivered
1977,10,1000,2025-10-19 00:00:00,180.00,180000.00,Delivered
1978,13,500,2026-01-06 00:00:00,2200.00,1100000.00,Pending
1979,4,250,2025-02-26 00:00:00,2400.00,600000.00,Delivered
1980,2,500,2026-01-21 00:00:00,6800.00,3400000.00,Pending
1981,9,100,2026-01-16 00:00:00,250.00,25000.00,Delivered
1982,13,50,2026-01-10 00:00:00,2200.00,110000.00,Delivered
1983,12,100,2025-12-01 00:00:00,1500.00,150000.00,Delivered
1984,4,50,2025-10-12 00:00:00,2400.00,120000.00,Delivered
1985,2,50,2026-02-28 00:00:00,6800.00,340000.00,Delivered
1986,7,100,2025-09-24 00:00:00,1200.00,120000.00,Pending
1987,1,50,2025-11-09 00:00:00,8500.00,425000.00,Pending
1988,7,500,2025-08-27 00:00:00,1200.00,600000.00,Pending
1989,9,500,2025-07-12 00:00:00,250.00,125000.00,Delivered
1990,10,50,2025-10-01 00:00:00,180.00,9000.00,Pending
1991,14,250,2025-07-13 00:00:00,380.00,95000.00,Shipped
1992,11,250,2025-10-19 00:00:00,800.00,200000.00,Delivered
1993,1,1000,2026-03-02 00:00:00,8500.00,8500000.00,Shipped
1994,1,1000,2025-01-13 00:00:00,8500.00,8500000.00,Shipped
1995,11,100,2025-06-11 00:00:00,800.00,80000.00,Delivered
1996,13,500,2025-05-06 00:00:00,2200.00,1100000.00,Pending
1997,14,500,2026-01-09 00:00:00,380.00,190000.00,Pending
1998,14,50,2026-02-20 00:00:00,380.00,19000.00,Pending
1999,14,50,2025-04-07 00:00:00,380.00,19000.00,Delivered
2000,7,50,2025-08-12 00:00:00,1200.00,60000.00,Pending
2001,13,100,2026-02-28 00:00:00,2200.00,220000.00,Shipped
2002,1,1000,2025-07-24 00:00:00,8500.00,8500000.00,Delivered
2003,11,100,2026-02-08 00:00:00,800.00,80000.00,Pending
2004,13,50,2025-07-14 00:00:00,2200.00,110000.00,Pending
2005,6,100,2025-08-06 00:00:00,3900.00,390000.00,Delivered
2006,1,100,2026-01-22 00:00:00,8500.00,850000.00,Shipped
2007,9,500,2025-11-22 00:00:00,250.00,125000.00,Pending
2008,13,250,2025-10-05 00:00:00,2200.00,550000.00,Pending
2009,8,1000,2025-08-21 00:00:00,450.00,450000.00,Pending
2010,14,50,2025-09-27 00:00:00,380.00,19000.00,Delivered
2011,6,250,2025-07-04 00:00:00,3900.00,975000.00,Shipped
2012,2,100,2025-05-30 00:00:00,6800.00,680000.00,Pending
2013,2,500,2025-12-21 00:00:00,6800.00,3400000.00,Shipped
2014,6,500,2025-06-07 00:00:00,3900.00,1950000.00,Pending
2015,1,100,2026-01-06 00:00:00,8500.00,850000.00,Shipped
2016,7,250,2025-04-16 00:00:00,1200.00,300000.00,Shipped
2017,4,1000,2025-10-31 00:00:00,2400.00,2400000.00,Delivered
2018,1,50,2025-07-30 00:00:00,8500.00,425000.00,Delivered
2019,13,50,2025-03-12 00:00:00,2200.00,110000.00,Pending
2020,6,250,2025-12-14 00:00:00,3900.00,975000.00,Delivered
2021,10,500,2025-12-29 00:00:00,180.00,90000.00,Pending
2022,4,250,2025-09-04 00:00:00,2400.00,600000.00,Delivered
2023,5,1000,2025-06-19 00:00:00,2800.00,2800000.00,Pending
2024,11,500,2026-01-10 00:00:00,800.00,400000.00,Shipped
2025,4,50,2025-01-31 00:00:00,2400.00,120000.00,Pending
2026,6,100,2025-07-14 00:00:00,3900.00,390000.00,Delivered
2027,10,250,2026-03-19 00:00:00,180.00,45000.00,Shipped
