id,vehicle_id,assembly_stage,cycle_time_mins,defect_detected,recorded_at
2008,11,Stamping,58,false,2025-10-03 00:00:00
2009,4,Quality Inspection,103,false,2026-03-22 00:00:00
2010,2,Final Assembly,113,false,2025-03-15 00:00:00
2011,2,Quality Inspection,97,false,2025-07-07 00:00:00
2012,1,Battery Integration,95,false,2025-06-10 00:00:00
2013,8,Final Assembly,103,false,2025-01-09 00:00:00
2014,2,Quality Inspection,33,false,2026-02-22 00:00:00
2015,4,Stamping,100,false,2025-12-17 00:00:00
2016,11,Final Assembly,70,false,2025-06-22 00:00:00
2017,3,Quality Inspection,57,false,2025-08-19 00:00:00
2018,3,Final Assembly,65,false,2025-07-10 00:00:00
2019,5,Quality Inspection,80,false,2026-02-23 00:00:00
2020,8,Battery Integration,81,false,2025-07-27 00:00:00
2021,3,Drive Unit Install,67,false,2025-10-25 00:00:00
2022,2,Final Assembly,68,false,2025-07-19 00:00:00
2023,6,Quality Inspection,44,false,2025-12-03 00:00:00
2024,11,Drive Unit Install,52,false,2025-07-29 00:00:00
2025,9,Painting,19,false,2025-12-31 00:00:00
2026,8,Drive Unit Install,94,false,2026-02-21 00:00:00
2027,3,Quality Inspection,56,false,2026-01-14 00:00:00
2028,7,Painting,100,false,2026-02-07 00:00:00
2029,11,Welding,80,true,2025-03-03 00:00:00
2030,11,Drive Unit Install,67,false,2025-02-14 00:00:00
2031,3,Drive Unit Install,79,false,2025-03-10 00:00:00
2032,11,Stamping,74,false,2026-03-08 00:00:00
2033,3,Battery Integration,26,false,2025-06-03 00:00:00
2034,8,Battery Integration,23,false,2026-04-11 00:00:00
2035,10,Final Assembly,17,false,2025-11-04 00:00:00
2036,6,Battery Integration,68,false,2025-09-05 00:00:00
2037,7,Stamping,80,true,2025-10-07 00:00:00
2038,9,Drive Unit Install,72,false,2026-03-08 00:00:00
2039,7,Painting,17,false,2025-04-21 00:00:00
2040,8,Stamping,42,false,2025-03-09 00:00:00
2041,7,Drive Unit Install,45,false,2025-06-26 00:00:00
2042,5,Drive Unit Install,40,false,2026-04-04 00:00:00
2043,8,Drive Unit Install,85,false,2025-05-12 00:00:00
2044,2,Battery Integration,108,false,2025-11-21 00:00:00
2045,9,Drive Unit Install,70,false,2025-05-14 00:00:00
2046,9,Final Assembly,52,false,2025-07-10 00:00:00
2047,2,Welding,38,false,2025-08-24 00:00:00
2048,2,Painting,89,false,2026-04-05 00:00:00
2049,3,Drive Unit Install,45,false,2025-08-13 00:00:00
2050,3,Stamping,46,false,2025-08-17 00:00:00
2051,6,Drive Unit Install,95,false,2026-04-03 00:00:00
2052,2,Drive Unit Install,67,false,2025-12-15 00:00:00
2053,8,Welding,71,false,2025-07-28 00:00:00
2054,3,Drive Unit Install,16,false,2026-03-21 00:00:00
2055,11,Battery Integration,16,false,2026-01-02 00:00:00
2056,6,Drive Unit Install,109,false,2025-03-24 00:00:00
2057,7,Drive Unit Install,44,false,2025-11-22 00:00:00
2058,4,Welding,46,false,2025-10-10 00:00:00
2059,5,Drive Unit Install,100,false,2025-04-07 00:00:00
2060,8,Painting,118,false,2025-04-15 00:00:00
2061,8,Quality Inspection,103,false,2025-09-07 00:00:00
2062,11,Quality Inspection,76,false,2025-01-07 00:00:00
2063,7,Drive Unit Install,85,true,2026-04-09 00:00:00
2064,5,Painting,112,false,2025-12-03 00:00:00
2065,8,Final Assembly,27,false,2026-01-06 00:00:00
2066,5,Welding,75,false,2025-11-09 00:00:00
2067,6,Drive Unit Install,88,false,2025-04-07 00:00:00
2068,6,Drive Unit Install,110,false,2025-02-14 00:00:00
2069,11,Welding,69,false,2026-02-09 00:00:00
2070,11,Final Assembly,33,false,2025-10-28 00:00:00
2071,10,Battery Integration,74,false,2025-02-26 00:00:00
2072,4,Quality Inspection,69,false,2026-02-08 00:00:00
2073,7,Final Assembly,42,false,2025-10-03 00:00:00
2074,10,Battery Integration,116,false,2025-07-10 00:00:00
2075,6,Welding,95,false,2025-04-03 00:00:00
2076,8,Drive Unit Install,55,false,2026-03-08 00:00:00
2077,10,Welding,108,false,2025-10-12 00:00:00
2078,6,Quality Inspection,25,false,2025-09-22 00:00:00
2079,1,Painting,19,false,2025-07-07 00:00:00
2080,3,Welding,30,false,2025-10-05 00:00:00
2081,4,Painting,91,false,2025-12-20 00:00:00
2082,5,Battery Integration,91,false,2026-03-06 00:00:00
2083,3,Drive Unit Install,50,false,2025-05-21 00:00:00
2084,7,Quality Inspection,28,false,2026-04-09 00:00:00
2085,10,Drive Unit Install,58,false,2025-12-12 00:00:00
2086,5,Painting,20,false,2025-10-13 00:00:00
2087,11,Drive Unit Install,37,false,2025-09-16 00:00:00
2088,1,Battery Integration,71,false,2026-03-24 00:00:00
2089,6,Battery Integration,79,false,2025-06-11 00:00:00
2090,11,Quality Inspection,100,false,2025-09-17 00:00:00
2091,4,Painting,19,false,2025-10-18 00:00:00
2092,11,Stamping,97,false,2025-08-27 00:00:00
2093,1,Stamping,117,false,2026-02-24 00:00:00
2094,1,Welding,63,false,2025-06-17 00:00:00
2095,5,Drive Unit Install,54,false,2025-02-26 00:00:00
2096,1,Welding,117,false,2025-08-03 00:00:00
2097,10,Painting,66,false,2025-01-15 00:00:00
2098,1,Battery Integration,32,false,2026-03-16 00:00:00
2099,7,Stamping,18,false,2025-08-31 00:00:00
2100,11,Welding,100,false,2025-03-16 00:00:00
2101,7,Final Assembly,64,false,2025-12-18 00:00:00
2102,8,Quality Inspection,110,false,2025-01-02 00:00:00
2103,6,Final Assembly,110,false,2025-12-23 00:00:00
2104,8,Battery Integration,27,false,2025-01-16 00:00:00
2105,9,Drive Unit Install,84,false,2025-09-13 00:00:00
2106,11,Painting,65,false,2025-12-08 00:00:00
2107,4,Final Assembly,97,false,2026-01-14 00:00:00
2108,2,Battery Integration,57,false,2025-07-27 00:00:00
2109,6,Battery Integration,41,false,2026-01-24 00:00:00
2110,1,Welding,51,false,2026-04-19 00:00:00
2111,6,Final Assembly,70,false,2025-09-04 00:00:00
2112,6,Battery Integration,90,false,2025-07-30 00:00:00
2113,4,Welding,77,false,2025-11-05 00:00:00
2114,2,Final Assembly,110,false,2025-01-30 00:00:00
2115,11,Painting,26,false,2025-05-29 00:00:00
2116,10,Stamping,54,false,2025-10-10 00:00:00
2117,8,Welding,96,false,2025-12-03 00:00:00
2118,1,Stamping,37,false,2025-10-12 00:00:00
2119,1,Final Assembly,15,false,2025-02-23 00:00:00
2120,7,Welding,37,false,2026-04-13 00:00:00
2121,11,Battery Integration,79,false,2025-02-06 00:00:00
2122,1,Painting,97,false,2025-11-08 00:00:00
2123,11,Battery Integration,77,false,2026-04-05 00:00:00
2124,4,Welding,104,false,2025-03-12 00:00:00
2125,6,Drive Unit Install,18,false,2025-09-06 00:00:00
2126,1,Final Assembly,80,false,2025-08-16 00:00:00
2127,3,Final Assembly,108,false,2025-10-22 00:00:00
2128,10,Drive Unit Install,95,false,2025-10-17 00:00:00
2129,6,Painting,36,false,2025-12-17 00:00:00
2130,11,Stamping,58,false,2025-03-09 00:00:00
2131,11,Quality Inspection,31,true,2025-01-11 00:00:00
2132,2,Painting,36,false,2025-07-06 00:00:00
2133,5,Drive Unit Install,120,false,2026-02-09 00:00:00
2134,7,Quality Inspection,65,false,2025-05-07 00:00:00
2135,1,Welding,16,false,2025-12-24 00:00:00
2136,6,Welding,112,true,2025-10-20 00:00:00
2137,2,Painting,36,false,2025-09-25 00:00:00
2138,11,Battery Integration,42,false,2025-11-10 00:00:00
2139,9,Stamping,102,false,2025-11-06 00:00:00
2140,4,Drive Unit Install,79,false,2025-07-09 00:00:00
2141,1,Stamping,50,false,2025-10-12 00:00:00
2142,5,Battery Integration,94,false,2025-10-09 00:00:00
2143,8,Quality Inspection,98,false,2026-04-21 00:00:00
2144,5,Welding,79,false,2026-01-08 00:00:00
2145,9,Final Assembly,47,false,2025-11-21 00:00:00
2146,7,Drive Unit Install,45,false,2026-03-06 00:00:00
2147,5,Battery Integration,68,false,2025-01-13 00:00:00
2148,7,Painting,102,false,2025-11-30 00:00:00
2149,8,Welding,35,false,2025-10-25 00:00:00
2150,2,Battery Integration,117,false,2025-04-22 00:00:00
2151,1,Drive Unit Install,22,false,2026-03-19 00:00:00
2152,8,Quality Inspection,91,true,2026-02-26 00:00:00
2153,10,Drive Unit Install,72,false,2025-04-21 00:00:00
2154,5,Final Assembly,23,false,2026-04-24 00:00:00
2155,4,Quality Inspection,110,false,2025-03-11 00:00:00
2156,11,Final Assembly,98,true,2025-11-20 00:00:00
2157,2,Painting,77,false,2025-10-13 00:00:00
2158,11,Battery Integration,24,false,2025-05-16 00:00:00
2159,3,Drive Unit Install,86,false,2025-03-31 00:00:00
2160,4,Battery Integration,66,false,2025-09-23 00:00:00
2161,10,Stamping,21,false,2025-04-06 00:00:00
2162,5,Drive Unit Install,101,false,2025-01-02 00:00:00
2163,3,Drive Unit Install,56,false,2025-05-31 00:00:00
2164,1,Final Assembly,79,false,2025-07-19 00:00:00
2165,9,Stamping,101,false,2025-08-20 00:00:00
2166,1,Stamping,41,false,2026-01-01 00:00:00
2167,3,Welding,34,false,2026-03-11 00:00:00
2168,10,Drive Unit Install,70,false,2025-05-17 00:00:00
2169,8,Stamping,23,false,2025-01-13 00:00:00
2170,6,Stamping,105,false,2025-07-24 00:00:00
2171,11,Drive Unit Install,80,false,2025-10-21 00:00:00
2172,11,Battery Integration,22,false,2025-01-20 00:00:00
2173,2,Quality Inspection,18,false,2025-10-07 00:00:00
2174,5,Quality Inspection,44,false,2025-09-30 00:00:00
2175,10,Battery Integration,21,false,2025-08-16 00:00:00
2176,5,Final Assembly,28,false,2026-04-04 00:00:00
2177,6,Drive Unit Install,49,false,2025-01-21 00:00:00
2178,8,Final Assembly,92,false,2025-01-02 00:00:00
2179,1,Quality Inspection,114,false,2025-02-07 00:00:00
2180,10,Final Assembly,44,false,2025-09-14 00:00:00
2181,11,Quality Inspection,68,false,2025-09-08 00:00:00
2182,9,Final Assembly,16,false,2025-12-22 00:00:00
2183,6,Welding,29,false,2025-11-06 00:00:00
2184,4,Stamping,40,false,2026-03-16 00:00:00
2185,1,Drive Unit Install,79,false,2025-01-05 00:00:00
2186,1,Final Assembly,103,false,2026-03-18 00:00:00
2187,1,Final Assembly,25,false,2026-01-17 00:00:00
2188,10,Quality Inspection,43,false,2026-03-26 00:00:00
2189,8,Stamping,23,false,2025-04-10 00:00:00
2190,1,Battery Integration,54,false,2026-01-10 00:00:00
2191,3,Welding,64,false,2025-04-25 00:00:00
2192,4,Painting,61,false,2025-09-29 00:00:00
2193,4,Quality Inspection,97,false,2025-12-31 00:00:00
2194,8,Drive Unit Install,56,false,2025-10-11 00:00:00
2195,2,Quality Inspection,53,false,2025-03-14 00:00:00
2196,6,Quality Inspection,111,false,2025-11-16 00:00:00
2197,1,Painting,34,false,2025-07-04 00:00:00
2198,1,Drive Unit Install,15,false,2025-03-30 00:00:00
2199,8,Drive Unit Install,67,false,2026-04-08 00:00:00
2200,4,Welding,70,false,2025-04-15 00:00:00
2201,1,Quality Inspection,77,false,2026-04-22 00:00:00
2202,5,Final Assembly,22,false,2025-01-05 00:00:00
2203,1,Quality Inspection,105,false,2026-01-24 00:00:00
2204,3,Quality Inspection,106,false,2025-12-14 00:00:00
2205,10,Drive Unit Install,69,true,2026-03-02 00:00:00
2206,11,Painting,53,false,2025-02-21 00:00:00
2207,4,Quality Inspection,68,false,2026-04-04 00:00:00
2208,6,Battery Integration,29,false,2026-04-26 00:00:00
2209,1,Drive Unit Install,31,false,2026-03-28 00:00:00
2210,4,Battery Integration,65,false,2026-03-24 00:00:00
2211,11,Drive Unit Install,40,false,2025-03-05 00:00:00
2212,1,Painting,116,false,2025-09-28 00:00:00
2213,10,Painting,43,false,2025-03-24 00:00:00
2214,7,Quality Inspection,100,false,2025-12-15 00:00:00
2215,1,Final Assembly,30,false,2026-03-10 00:00:00
2216,1,Quality Inspection,17,false,2025-06-16 00:00:00
2217,5,Painting,75,false,2026-04-03 00:00:00
2218,5,Battery Integration,41,false,2025-10-20 00:00:00
2219,2,Painting,37,false,2025-09-19 00:00:00
2220,2,Stamping,105,false,2025-09-28 00:00:00
2221,10,Drive Unit Install,88,false,2025-03-23 00:00:00
2222,1,Final Assembly,120,false,2025-02-03 00:00:00
2223,11,Welding,107,false,2026-04-24 00:00:00
2224,9,Painting,82,false,2026-04-26 00:00:00
2225,9,Stamping,40,false,2025-12-14 00:00:00
2226,7,Battery Integration,107,false,2025-01-26 00:00:00
2227,9,Stamping,108,false,2025-10-18 00:00:00
2228,9,Drive Unit Install,101,false,2025-11-07 00:00:00
2229,11,Battery Integration,102,false,2025-11-09 00:00:00
2230,10,Battery Integration,31,false,2026-04-12 00:00:00
2231,9,Battery Integration,80,false,2025-04-18 00:00:00
2232,2,Battery Integration,28,false,2026-03-27 00:00:00
2233,1,Painting,28,false,2025-02-08 00:00:00
2234,7,Battery Integration,34,false,2025-03-08 00:00:00
2235,2,Stamping,33,false,2025-03-27 00:00:00
2236,7,Final Assembly,21,false,2025-08-07 00:00:00
2237,11,Painting,23,false,2025-12-04 00:00:00
2238,2,Final Assembly,26,false,2025-09-16 00:00:00
2239,6,Welding,80,false,2025-11-21 00:00:00
2240,3,Painting,104,false,2025-02-06 00:00:00
2241,10,Battery Integration,18,false,2026-04-20 00:00:00
2242,10,Drive Unit Install,86,false,2026-04-18 00:00:00
2243,11,Quality Inspection,48,false,2025-07-18 00:00:00
2244,8,Battery Integration,117,false,2025-03-06 00:00:00
2245,1,Drive Unit Install,82,false,2025-06-24 00:00:00
2246,8,Battery Integration,21,false,2025-07-21 00:00:00
2247,2,Painting,16,false,2025-10-18 00:00:00
2248,4,Painting,70,false,2025-01-21 00:00:00
2249,7,Quality Inspection,63,false,2025-07-07 00:00:00
2250,8,Painting,86,false,2025-09-20 00:00:00
2251,5,Stamping,63,false,2025-09-22 00:00:00
2252,1,Painting,52,false,2025-07-25 00:00:00
2253,11,Final Assembly,70,false,2026-04-26 00:00:00
2254,8,Painting,83,false,2025-04-03 00:00:00
2255,9,Final Assembly,29,false,2025-09-30 00:00:00
2256,5,Battery Integration,64,false,2025-01-04 00:00:00
2257,9,Drive Unit Install,26,false,2025-02-26 00:00:00
2258,11,Quality Inspection,50,false,2025-11-17 00:00:00
2259,10,Stamping,36,false,2026-01-16 00:00:00
2260,6,Stamping,25,false,2025-03-13 00:00:00
2261,11,Battery Integration,33,false,2025-07-11 00:00:00
2262,5,Painting,62,false,2026-04-01 00:00:00
2263,3,Stamping,119,true,2025-12-07 00:00:00
2264,4,Painting,61,false,2025-04-24 00:00:00
2265,2,Stamping,42,false,2025-11-30 00:00:00
2266,3,Drive Unit Install,44,false,2026-02-08 00:00:00
2267,11,Welding,18,false,2026-01-13 00:00:00
2268,10,Drive Unit Install,15,false,2025-01-16 00:00:00
2269,6,Battery Integration,81,false,2025-01-10 00:00:00
2270,8,Welding,19,false,2025-12-07 00:00:00
2271,9,Battery Integration,35,false,2025-08-16 00:00:00
2272,11,Battery Integration,46,false,2025-09-16 00:00:00
2273,9,Drive Unit Install,31,false,2025-12-12 00:00:00
2274,5,Final Assembly,75,false,2025-10-18 00:00:00
2275,2,Battery Integration,110,false,2025-07-08 00:00:00
2276,3,Painting,19,false,2025-11-19 00:00:00
2277,9,Battery Integration,36,false,2025-07-07 00:00:00
2278,2,Painting,101,false,2026-03-04 00:00:00
2279,10,Final Assembly,108,true,2025-05-02 00:00:00
2280,4,Painting,58,false,2025-06-08 00:00:00
2281,2,Stamping,97,false,2025-11-12 00:00:00
2282,3,Welding,85,false,2026-01-13 00:00:00
2283,8,Painting,50,false,2025-02-18 00:00:00
2284,4,Welding,103,false,2025-04-10 00:00:00
2285,4,Stamping,49,false,2025-03-09 00:00:00
2286,11,Drive Unit Install,16,false,2025-12-21 00:00:00
2287,9,Painting,37,false,2025-03-30 00:00:00
2288,9,Quality Inspection,19,false,2025-08-04 00:00:00
2289,8,Welding,24,false,2025-12-11 00:00:00
2290,3,Drive Unit Install,102,true,2025-10-05 00:00:00
2291,7,Welding,62,false,2025-07-12 00:00:00
2292,7,Painting,23,false,2025-12-10 00:00:00
2293,5,Quality Inspection,60,false,2025-05-10 00:00:00
2294,7,Painting,47,false,2025-02-10 00:00:00
2295,1,Drive Unit Install,39,false,2025-05-15 00:00:00
2296,6,Painting,56,false,2025-06-23 00:00:00
2297,4,Painting,113,false,2025-03-06 00:00:00
2298,6,Final Assembly,41,false,2025-02-15 00:00:00
2299,10,Drive Unit Install,100,false,2025-11-20 00:00:00
2300,2,Final Assembly,62,false,2025-12-27 00:00:00
2301,10,Final Assembly,20,false,2025-04-29 00:00:00
2302,6,Drive Unit Install,37,false,2025-05-03 00:00:00
2303,1,Battery Integration,82,false,2025-08-30 00:00:00
2304,3,Painting,88,false,2025-11-11 00:00:00
2305,1,Final Assembly,17,false,2025-12-16 00:00:00
2306,5,Final Assembly,84,false,2026-01-13 00:00:00
2307,6,Quality Inspection,39,false,2025-12-06 00:00:00
2308,3,Painting,67,false,2025-06-04 00:00:00
2309,6,Battery Integration,64,false,2025-07-26 00:00:00
2310,1,Drive Unit Install,108,false,2025-02-25 00:00:00
2311,1,Painting,91,false,2025-03-02 00:00:00
2312,7,Quality Inspection,47,false,2025-03-11 00:00:00
3007,5,Stamping,49,false,2025-07-28 00:00:00
2313,6,Drive Unit Install,20,false,2025-05-18 00:00:00
2314,4,Stamping,33,false,2025-10-13 00:00:00
2315,2,Welding,79,false,2025-12-15 00:00:00
2316,9,Final Assembly,81,false,2026-03-17 00:00:00
2317,5,Drive Unit Install,101,false,2025-02-13 00:00:00
2318,3,Battery Integration,31,false,2025-06-30 00:00:00
2319,4,Final Assembly,26,false,2026-01-10 00:00:00
2320,7,Stamping,91,false,2025-02-23 00:00:00
2321,2,Final Assembly,84,false,2025-03-31 00:00:00
2322,6,Painting,30,false,2025-01-25 00:00:00
2323,4,Painting,73,true,2025-03-20 00:00:00
2324,8,Drive Unit Install,78,false,2026-01-27 00:00:00
2325,5,Painting,87,false,2026-02-18 00:00:00
2326,4,Stamping,64,false,2025-11-21 00:00:00
2327,7,Stamping,106,false,2026-02-09 00:00:00
2328,3,Quality Inspection,40,false,2026-01-09 00:00:00
2329,2,Quality Inspection,50,false,2026-03-04 00:00:00
2330,11,Welding,61,false,2025-09-17 00:00:00
2331,6,Final Assembly,40,false,2025-10-21 00:00:00
2332,10,Painting,19,false,2025-06-25 00:00:00
2333,11,Painting,85,false,2026-03-14 00:00:00
2334,11,Drive Unit Install,19,false,2025-04-06 00:00:00
2335,10,Painting,39,false,2026-01-01 00:00:00
2336,3,Quality Inspection,34,false,2025-08-20 00:00:00
2337,4,Drive Unit Install,114,false,2026-01-13 00:00:00
2338,4,Final Assembly,30,false,2025-05-11 00:00:00
2339,8,Drive Unit Install,68,false,2025-09-04 00:00:00
2340,7,Quality Inspection,108,true,2026-04-12 00:00:00
2341,11,Welding,74,false,2025-11-16 00:00:00
2342,2,Drive Unit Install,23,false,2026-01-28 00:00:00
2343,3,Battery Integration,22,false,2026-02-03 00:00:00
2344,1,Painting,67,false,2026-02-15 00:00:00
2345,8,Final Assembly,100,false,2025-05-06 00:00:00
2346,6,Welding,119,false,2025-03-14 00:00:00
2347,7,Final Assembly,31,false,2026-04-22 00:00:00
2348,7,Welding,63,false,2026-01-09 00:00:00
2349,11,Battery Integration,80,false,2025-09-14 00:00:00
2350,3,Final Assembly,30,false,2025-05-14 00:00:00
2351,4,Quality Inspection,108,false,2025-05-03 00:00:00
2352,11,Quality Inspection,73,false,2026-01-26 00:00:00
2353,10,Welding,99,false,2026-02-24 00:00:00
2354,9,Quality Inspection,119,false,2025-03-21 00:00:00
2355,5,Painting,41,false,2025-05-03 00:00:00
2356,6,Quality Inspection,24,false,2025-07-11 00:00:00
2357,10,Stamping,101,false,2025-11-11 00:00:00
2358,11,Battery Integration,91,false,2025-03-15 00:00:00
2359,11,Drive Unit Install,116,false,2025-04-08 00:00:00
2360,5,Welding,19,false,2025-12-11 00:00:00
2361,2,Welding,80,false,2026-03-05 00:00:00
2362,1,Quality Inspection,79,false,2025-03-30 00:00:00
2363,6,Stamping,95,false,2025-09-11 00:00:00
2364,8,Battery Integration,20,false,2025-03-23 00:00:00
2365,11,Final Assembly,77,false,2025-02-21 00:00:00
2366,6,Final Assembly,26,false,2025-12-11 00:00:00
2367,2,Welding,20,false,2025-06-23 00:00:00
2368,5,Drive Unit Install,59,false,2025-02-12 00:00:00
2369,9,Final Assembly,105,false,2025-01-03 00:00:00
2370,4,Final Assembly,94,false,2025-01-16 00:00:00
2371,2,Quality Inspection,21,false,2025-02-28 00:00:00
2372,9,Quality Inspection,77,false,2025-04-27 00:00:00
2373,5,Quality Inspection,82,false,2025-01-15 00:00:00
2374,1,Battery Integration,100,false,2025-09-12 00:00:00
2375,5,Final Assembly,98,false,2025-04-25 00:00:00
2376,5,Battery Integration,43,false,2025-01-15 00:00:00
2377,4,Final Assembly,24,false,2025-03-21 00:00:00
2378,5,Battery Integration,119,false,2026-02-16 00:00:00
2379,5,Drive Unit Install,111,false,2025-11-17 00:00:00
2380,6,Drive Unit Install,109,false,2025-05-13 00:00:00
2381,4,Quality Inspection,35,false,2025-09-08 00:00:00
2382,2,Stamping,19,false,2025-02-12 00:00:00
2383,7,Battery Integration,118,false,2025-05-18 00:00:00
2384,6,Stamping,21,false,2025-01-11 00:00:00
2385,4,Quality Inspection,66,false,2025-03-11 00:00:00
2386,6,Painting,119,false,2025-03-05 00:00:00
2387,8,Quality Inspection,117,false,2025-11-04 00:00:00
2388,4,Welding,47,false,2026-04-11 00:00:00
2389,4,Painting,54,false,2026-04-06 00:00:00
2390,4,Stamping,100,false,2025-04-29 00:00:00
2391,9,Battery Integration,15,false,2026-02-16 00:00:00
2392,8,Painting,35,false,2026-02-24 00:00:00
2393,7,Painting,71,false,2025-06-07 00:00:00
2394,9,Final Assembly,48,false,2025-10-11 00:00:00
2395,11,Stamping,76,false,2025-07-21 00:00:00
2396,4,Welding,37,true,2025-03-07 00:00:00
2397,6,Quality Inspection,100,false,2025-11-23 00:00:00
2398,10,Stamping,78,false,2025-07-22 00:00:00
2399,5,Drive Unit Install,82,false,2025-07-09 00:00:00
2400,8,Battery Integration,49,false,2026-03-21 00:00:00
2401,7,Final Assembly,60,false,2025-01-31 00:00:00
2402,7,Battery Integration,38,false,2025-05-16 00:00:00
2403,9,Final Assembly,118,false,2025-09-26 00:00:00
2404,5,Quality Inspection,49,false,2025-11-17 00:00:00
2405,1,Welding,17,false,2026-04-13 00:00:00
2406,4,Drive Unit Install,109,false,2025-05-29 00:00:00
2407,10,Painting,41,false,2025-09-06 00:00:00
2408,11,Final Assembly,22,false,2025-10-29 00:00:00
2409,11,Quality Inspection,119,false,2025-03-01 00:00:00
2410,10,Quality Inspection,31,false,2025-06-13 00:00:00
2411,11,Painting,74,false,2026-03-04 00:00:00
2412,2,Battery Integration,78,true,2025-10-19 00:00:00
2413,4,Battery Integration,72,false,2025-09-27 00:00:00
2414,1,Welding,48,false,2025-05-14 00:00:00
2415,9,Battery Integration,82,false,2025-06-03 00:00:00
2416,1,Welding,60,false,2025-02-16 00:00:00
2417,11,Painting,49,false,2025-09-26 00:00:00
2418,3,Final Assembly,55,false,2025-07-10 00:00:00
2419,6,Final Assembly,118,false,2025-01-15 00:00:00
2420,11,Stamping,85,false,2025-03-29 00:00:00
2421,9,Quality Inspection,61,false,2026-03-16 00:00:00
2422,3,Drive Unit Install,104,false,2025-06-10 00:00:00
2423,9,Welding,104,false,2026-02-11 00:00:00
2424,9,Stamping,27,false,2025-09-21 00:00:00
2425,3,Drive Unit Install,24,false,2025-06-28 00:00:00
2426,10,Welding,118,false,2025-08-21 00:00:00
2427,5,Battery Integration,109,false,2025-04-07 00:00:00
3008,3,Painting,93,false,2025-07-02 00:00:00
2428,2,Quality Inspection,74,false,2025-04-23 00:00:00
2429,10,Stamping,83,false,2025-03-26 00:00:00
2430,8,Painting,83,false,2026-04-02 00:00:00
2431,8,Battery Integration,53,false,2025-05-06 00:00:00
2432,11,Drive Unit Install,29,false,2025-01-03 00:00:00
2433,9,Quality Inspection,114,false,2025-01-21 00:00:00
2434,4,Battery Integration,92,false,2025-04-25 00:00:00
2435,10,Quality Inspection,30,false,2025-11-03 00:00:00
2436,7,Welding,112,false,2025-08-16 00:00:00
2437,6,Drive Unit Install,50,false,2025-12-03 00:00:00
2438,9,Quality Inspection,67,false,2025-03-29 00:00:00
2439,3,Quality Inspection,98,false,2025-01-19 00:00:00
2440,1,Stamping,109,false,2025-04-17 00:00:00
2441,11,Quality Inspection,29,false,2025-11-12 00:00:00
2442,10,Final Assembly,117,false,2026-03-14 00:00:00
2443,3,Battery Integration,63,false,2025-05-09 00:00:00
2444,2,Painting,44,false,2025-06-20 00:00:00
2445,11,Welding,54,false,2026-01-27 00:00:00
2446,6,Welding,61,false,2025-07-19 00:00:00
2447,8,Battery Integration,49,false,2025-11-21 00:00:00
2448,6,Welding,116,false,2026-03-12 00:00:00
2449,1,Welding,93,false,2025-12-09 00:00:00
2450,6,Painting,42,false,2026-04-24 00:00:00
2451,6,Welding,17,false,2025-03-26 00:00:00
2452,8,Stamping,32,false,2025-08-04 00:00:00
2453,9,Final Assembly,78,false,2026-01-06 00:00:00
2454,9,Welding,102,false,2025-07-23 00:00:00
2455,2,Drive Unit Install,37,false,2026-01-16 00:00:00
2456,4,Welding,52,false,2025-02-28 00:00:00
2457,7,Final Assembly,119,false,2025-10-16 00:00:00
2458,4,Battery Integration,89,false,2025-05-13 00:00:00
2459,5,Quality Inspection,104,false,2025-11-06 00:00:00
2460,4,Stamping,52,false,2026-04-15 00:00:00
2461,3,Welding,73,false,2025-12-13 00:00:00
2462,7,Drive Unit Install,102,false,2025-01-12 00:00:00
2463,9,Drive Unit Install,26,false,2026-04-19 00:00:00
2464,6,Welding,47,false,2026-02-03 00:00:00
2465,10,Final Assembly,56,false,2025-06-03 00:00:00
2466,5,Quality Inspection,65,false,2025-03-14 00:00:00
2467,8,Painting,24,false,2026-04-08 00:00:00
2468,11,Battery Integration,62,false,2025-10-19 00:00:00
2469,8,Painting,65,false,2025-01-04 00:00:00
2470,9,Painting,107,false,2026-03-31 00:00:00
2471,9,Final Assembly,71,false,2025-04-17 00:00:00
2472,8,Painting,77,false,2026-04-15 00:00:00
2473,3,Drive Unit Install,48,false,2025-07-02 00:00:00
2474,3,Battery Integration,66,false,2025-01-06 00:00:00
2475,1,Battery Integration,84,false,2025-07-01 00:00:00
2476,7,Welding,39,false,2025-08-11 00:00:00
2477,6,Final Assembly,65,false,2025-12-08 00:00:00
2478,3,Quality Inspection,49,false,2025-11-17 00:00:00
2479,6,Welding,47,false,2025-07-31 00:00:00
2480,3,Painting,76,false,2025-08-10 00:00:00
2481,2,Drive Unit Install,64,false,2025-08-31 00:00:00
2482,6,Painting,24,false,2025-03-12 00:00:00
2483,3,Battery Integration,15,false,2025-03-10 00:00:00
2484,4,Battery Integration,72,false,2025-08-04 00:00:00
2485,10,Drive Unit Install,113,false,2025-04-10 00:00:00
2486,8,Stamping,117,false,2025-07-20 00:00:00
2487,3,Drive Unit Install,74,false,2025-07-27 00:00:00
2488,1,Battery Integration,52,false,2025-04-01 00:00:00
2489,1,Drive Unit Install,29,false,2025-05-05 00:00:00
2490,10,Welding,43,false,2026-04-01 00:00:00
2491,2,Drive Unit Install,23,false,2025-06-07 00:00:00
2492,4,Quality Inspection,20,false,2025-10-18 00:00:00
2493,5,Stamping,42,false,2025-01-14 00:00:00
2494,7,Drive Unit Install,102,false,2025-09-05 00:00:00
2495,4,Painting,69,false,2026-04-11 00:00:00
